delivery_id,order_id,delivery_status,delivery_time,rider_id
1506,7506,Delivered,00:15:41,10
1507,7507,Delivered,00:42:11,11
1508,7508,Not Delivered,00:00:00,12
1509,7509,Delivered,00:27:19,13
1510,7510,Delivered,00:49:46,14
1511,7511,Not Delivered,00:00:00,15
1512,7512,In Transit,00:17:33,16
1513,7513,Delivered,00:28:20,17
1514,7514,In Transit,00:21:41,18
1515,7515,In Transit,00:17:57,19
1516,7516,Delivered,00:47:08,20
1517,7517,Delivered,00:49:48,21
1518,7518,In Transit,00:10:53,22
1519,7519,In Transit,00:19:52,23
1520,7520,Delivered,00:14:57,24
1521,7521,Delivered,00:36:26,25
1522,7522,Delivered,00:21:09,26
1523,7523,Delivered,00:50:39,27
1524,7524,Delivered,00:41:21,28
1525,7525,Not Delivered,00:00:00,29
1526,7526,Not Delivered,00:00:00,30
1527,7527,In Transit,00:10:35,31
1528,7528,Delivered,00:23:25,32
1529,7529,Not Delivered,00:00:00,33
1530,7530,Delivered,00:36:34,34
1531,7531,Delivered,00:23:27,1
1532,7532,In Transit,00:18:05,2
1533,7533,Delivered,00:49:24,3
1534,7534,Delivered,00:50:24,4
1535,7535,Delivered,00:36:26,5
1536,7536,Delivered,00:18:59,6
1537,7537,Delivered,00:27:00,7
1538,7538,Delivered,00:49:30,8
1539,7539,Delivered,00:41:06,9
1540,7540,Delivered,00:23:49,10
1541,7541,Delivered,00:26:51,11
1542,7542,Delivered,00:47:20,12
1543,7543,Delivered,00:50:21,13
1544,7544,In Transit,00:13:16,14
1545,7545,Delivered,00:26:49,15
1546,7546,Not Delivered,00:00:00,16
1547,7547,In Transit,00:18:25,17
1548,7548,Delivered,00:48:09,18
1549,7549,Not Delivered,00:00:00,19
1550,7550,Delivered,00:29:37,20
1551,7551,Delivered,00:33:54,21
1552,7552,In Transit,00:18:40,22
1553,7553,Delivered,00:16:54,23
1554,7554,Delivered,00:15:53,24
1555,7555,Delivered,00:24:30,25
1556,7556,Delivered,00:28:00,26
1557,7557,Delivered,00:14:42,27
1558,7558,Delivered,00:46:27,28
1559,7559,Delivered,00:39:58,29
1560,7560,Delivered,00:38:04,30
1561,7561,In Transit,00:11:07,31
1562,7562,Delivered,00:38:32,32
1563,7563,Delivered,00:26:04,33
1564,7564,Delivered,00:19:42,34
1565,7565,Delivered,00:26:52,1
1566,7566,Delivered,00:35:52,2
1567,7567,Delivered,00:15:03,3
1568,7568,Delivered,00:18:24,4
1569,7569,Delivered,00:47:03,5
1570,7570,Delivered,00:31:05,6
1571,7571,Delivered,00:32:40,7
1572,7572,Delivered,00:18:54,8
1573,7573,Delivered,00:34:03,9
1574,7574,In Transit,00:24:26,10
1575,7575,Delivered,00:25:55,11
1576,7576,Delivered,00:47:12,12
1577,7577,Delivered,00:42:41,13
1578,7578,Delivered,00:40:40,14
1579,7579,Delivered,00:23:03,15
1580,7580,In Transit,00:21:14,16
1581,7581,Delivered,00:31:17,17
1582,7582,Delivered,00:15:57,18
1583,7583,Delivered,00:45:28,19
1584,7584,Delivered,00:42:38,20
1585,7585,Delivered,00:32:25,21
1586,7586,Delivered,00:24:03,22
1587,7587,Delivered,00:42:56,23
1588,7588,Delivered,00:22:46,24
1589,7589,Delivered,00:39:48,25
1590,7590,Delivered,00:40:42,26
1591,7591,In Transit,00:14:38,27
1592,7592,Delivered,00:22:22,28
1593,7593,Delivered,00:15:35,29
1594,7594,Delivered,00:19:47,30
1595,7595,Delivered,00:45:46,31
1596,7596,Delivered,00:44:59,32
1597,7597,Delivered,00:38:59,33
1598,7598,Not Delivered,00:00:00,34
1599,7599,Delivered,00:17:10,1
1600,7600,Delivered,00:50:44,2
1601,7601,Delivered,00:18:49,3
1602,7602,Delivered,00:30:01,4
1603,7603,Delivered,00:39:59,5
1604,7604,Delivered,00:47:43,6
1605,7605,Delivered,00:48:16,7
1606,7606,Delivered,00:18:12,8
1607,7607,Delivered,00:26:12,9
1608,7608,Delivered,00:43:14,10
1609,7609,Delivered,00:19:59,11
1610,7610,Delivered,00:22:59,12
1611,7611,Delivered,00:34:22,13
1612,7612,Delivered,00:24:12,14
1613,7613,Delivered,00:36:58,15
1614,7614,Delivered,00:39:06,16
1615,7615,Delivered,00:43:34,17
1616,7616,Delivered,00:19:29,18
1617,7617,Delivered,00:14:13,19
1618,7618,Delivered,00:24:43,20
1619,7619,Delivered,00:20:05,21
1620,7620,In Transit,00:15:00,22
1621,7621,Delivered,00:38:07,23
1622,7622,Delivered,00:28:48,24
1623,7623,Delivered,00:41:15,25
1624,7624,Delivered,00:46:42,26
1625,7625,Not Delivered,00:00:00,27
1626,7626,Delivered,00:34:08,28
1627,7627,Delivered,00:43:31,29
1628,7628,Delivered,00:48:36,30
1629,7629,Delivered,00:36:24,31
1630,7630,Delivered,00:21:12,32
1631,7631,Not Delivered,00:00:00,33
1632,7632,Delivered,00:27:28,34
1633,7633,In Transit,00:12:57,1
1634,7634,Delivered,00:48:18,2
1635,7635,Delivered,00:33:16,3
1636,7636,Delivered,00:17:46,4
1637,7637,In Transit,00:15:55,5
1638,7638,Not Delivered,00:00:00,6
1639,7639,In Transit,00:20:03,7
1640,7640,Delivered,00:23:55,8
1641,7641,Delivered,00:39:18,9
1642,7642,In Transit,00:11:52,10
1643,7643,Delivered,00:20:27,11
1644,7644,Delivered,00:31:18,12
1645,7645,Delivered,00:17:15,13
1646,7646,Delivered,00:42:13,14
1647,7647,Delivered,00:30:53,15
1648,7648,Delivered,00:20:25,16
1649,7649,Delivered,00:44:34,17
1650,7650,Delivered,00:20:59,18
1651,7651,Delivered,00:23:57,19
1652,7652,Delivered,00:43:47,20
1653,7653,Delivered,00:45:42,21
1654,7654,Delivered,00:46:10,22
1655,7655,Delivered,00:25:04,23
1656,7656,Delivered,00:14:53,24
1657,7657,Delivered,00:24:40,25
1658,7658,Delivered,00:19:56,26
1659,7659,Delivered,00:45:57,27
1660,7660,Delivered,00:48:52,28
1661,7661,Delivered,00:25:06,29
1662,7662,Delivered,00:26:16,30
1663,7663,Delivered,00:47:59,31
1664,7664,Delivered,00:40:10,32
1665,7665,Delivered,00:50:34,33
1666,7666,Delivered,00:35:47,34
1667,7667,Delivered,00:45:50,1
1668,7668,Not Delivered,00:00:00,2
1669,7669,Delivered,00:42:14,3
1670,7670,Delivered,00:41:55,4
1671,7671,Delivered,00:28:55,5
1672,7672,Delivered,00:48:15,6
1673,7673,Delivered,00:21:54,7
1674,7674,Delivered,00:46:11,8
1675,7675,Delivered,00:48:43,9
1676,7676,Delivered,00:34:26,10
1677,7677,In Transit,00:10:21,11
1678,7678,Delivered,00:28:36,12
1679,7679,Delivered,00:42:47,13
1680,7680,Delivered,00:15:31,14
1681,7681,Delivered,00:48:46,15
1682,7682,Delivered,00:41:25,16
1683,7683,Delivered,00:21:29,17
1684,7684,Delivered,00:44:44,18
1685,7685,Delivered,00:17:25,19
1686,7686,Delivered,00:45:15,20
1687,7687,Delivered,00:39:33,21
1688,7688,Delivered,00:23:55,22
1689,7689,In Transit,00:10:23,23
1690,7690,Delivered,00:14:24,24
1691,7691,Delivered,00:48:09,25
1692,7692,Delivered,00:19:42,26
1693,7693,Delivered,00:24:11,27
1694,7694,Delivered,00:28:40,28
1695,7695,Delivered,00:36:20,29
1696,7696,Delivered,00:24:05,30
1697,7697,Delivered,00:39:43,31
1698,7698,Not Delivered,00:00:00,32
1699,7699,Delivered,00:37:00,33
1700,7700,Not Delivered,00:00:00,34
1701,7701,Delivered,00:35:34,1
1702,7702,Delivered,00:42:59,2
1703,7703,Delivered,00:20:43,3
1704,7704,Delivered,00:30:25,4
1705,7705,Delivered,00:50:09,5
1706,7706,Delivered,00:18:33,6
1707,7707,Delivered,00:25:04,7
1708,7708,Delivered,00:50:08,8
1709,7709,Delivered,00:34:36,9
1710,7710,Delivered,00:39:29,10
1711,7711,Not Delivered,00:00:00,11
1712,7712,Not Delivered,00:00:00,12
1713,7713,Delivered,00:16:35,13
1714,7714,Delivered,00:48:49,14
1715,7715,Delivered,00:31:15,15
1716,7716,Delivered,00:41:39,16
1717,7717,Delivered,00:48:18,17
1718,7718,Delivered,00:48:55,18
1719,7719,Delivered,00:15:10,19
1720,7720,In Transit,00:14:57,20
1721,7721,Not Delivered,00:00:00,21
1722,7722,Delivered,00:16:54,22
1723,7723,In Transit,00:20:51,23
1724,7724,Delivered,00:16:38,24
1725,7725,Delivered,00:28:42,25
1726,7726,Delivered,00:48:27,26
1727,7727,Delivered,00:30:32,27
1728,7728,Delivered,00:32:41,28
1729,7729,Delivered,00:22:19,29
1730,7730,Delivered,00:35:54,30
1731,7731,Delivered,00:46:35,31
1732,7732,Delivered,00:18:41,32
1733,7733,Delivered,00:19:18,33
1734,7734,Delivered,00:36:28,34
1735,7735,Delivered,00:48:32,1
1736,7736,Delivered,00:43:51,2
1737,7737,In Transit,00:11:44,3
1738,7738,Delivered,00:42:05,4
1739,7739,Delivered,00:36:59,5
1740,7740,Delivered,00:25:15,6
1741,7741,Delivered,00:48:25,7
1742,7742,Delivered,00:42:24,8
1743,7743,Not Delivered,00:00:00,9
1744,7744,Delivered,00:44:12,10
1745,7745,Delivered,00:48:49,11
1746,7746,Delivered,00:25:01,12
1747,7747,Delivered,00:42:17,13
1748,7748,Delivered,00:38:49,14
1749,7749,Delivered,00:18:39,15
1750,7750,Delivered,00:18:46,16
1751,7751,Delivered,00:43:31,17
1752,7752,Delivered,00:48:31,18
1753,7753,Delivered,00:38:34,19
1754,7754,Delivered,00:23:54,20
1755,7755,Delivered,00:50:58,21
1756,7756,In Transit,00:23:32,22
1757,7757,Delivered,00:45:45,23
1758,7758,Delivered,00:23:53,24
1759,7759,Delivered,00:22:20,25
1760,7760,Delivered,00:47:36,26
1761,7761,Delivered,00:26:31,27
1762,7762,Delivered,00:16:50,28
1763,7763,Delivered,00:48:20,29
1764,7764,Delivered,00:47:00,30
1765,7765,Delivered,00:39:41,31
1766,7766,Delivered,00:25:43,32
1767,7767,Delivered,00:29:23,33
1768,7768,In Transit,00:11:44,34
1769,7769,Not Delivered,00:00:00,1
1770,7770,Delivered,00:31:56,2
1771,7771,Delivered,00:15:42,3
1772,7772,Not Delivered,00:00:00,4
1773,7773,Delivered,00:37:48,5
1774,7774,Delivered,00:38:24,6
1775,7775,Delivered,00:35:43,7
1776,7776,Delivered,00:43:36,8
1777,7777,Delivered,00:16:01,9
1778,7778,Delivered,00:21:10,10
1779,7779,Delivered,00:31:57,11
1780,7780,Delivered,00:48:11,12
1781,7781,Delivered,00:35:54,13
1782,7782,In Transit,00:21:17,14
1783,7783,Not Delivered,00:00:00,15
1784,7784,Not Delivered,00:00:00,16
1785,7785,Delivered,00:30:11,17
1786,7786,Delivered,00:47:25,18
1787,7787,Delivered,00:43:37,19
1788,7788,Delivered,00:39:12,20
1789,7789,Delivered,00:22:22,21
1790,7790,Delivered,00:32:11,22
1791,7791,Delivered,00:29:40,23
1792,7792,Delivered,00:22:43,24
1793,7793,In Transit,00:18:50,25
1794,7794,Delivered,00:39:53,26
1795,7795,Delivered,00:28:55,27
1796,7796,Not Delivered,00:00:00,28
1797,7797,Delivered,00:26:34,29
1798,7798,Delivered,00:50:59,30
1799,7799,Not Delivered,00:00:00,31
1800,7800,Delivered,00:20:21,32
1801,7801,Delivered,00:39:10,33
1802,7802,Delivered,00:30:05,34
1803,7803,Delivered,00:34:11,1
1804,7804,Delivered,00:48:48,2
1805,7805,Delivered,00:35:46,3
1806,7806,Delivered,00:44:11,4
1807,7807,Delivered,00:35:24,5
1808,7808,Delivered,00:24:36,6
1809,7809,Delivered,00:24:25,7
1810,7810,In Transit,00:17:55,8
1811,7811,Delivered,00:28:21,9
1812,7812,Not Delivered,00:00:00,10
1813,7813,Delivered,00:47:38,11
1814,7814,In Transit,00:21:06,12
1815,7815,Delivered,00:28:55,13
1816,7816,Delivered,00:46:06,14
1817,7817,In Transit,00:22:23,15
1818,7818,Not Delivered,00:00:00,16
1819,7819,Delivered,00:37:01,17
1820,7820,Delivered,00:45:33,18
1821,7821,In Transit,00:18:24,19
1822,7822,Delivered,00:49:20,20
1823,7823,Delivered,00:15:39,21
1824,7824,Delivered,00:34:48,22
1825,7825,Delivered,00:45:49,23
1826,7826,Not Delivered,00:00:00,24
1827,7827,Delivered,00:32:52,25
1828,7828,Not Delivered,00:00:00,26
1829,7829,Delivered,00:30:14,27
1830,7830,In Transit,00:10:12,28
1831,7831,Delivered,00:33:40,29
1832,7832,In Transit,00:13:56,30
1833,7833,Delivered,00:46:52,31
1834,7834,Delivered,00:50:04,32
1835,7835,Delivered,00:21:58,33
1836,7836,Delivered,00:44:38,34
1837,7837,Delivered,00:44:10,1
1838,7838,Delivered,00:17:12,2
1839,7839,Delivered,00:47:53,3
1840,7840,Delivered,00:35:37,4
1841,7841,Delivered,00:29:17,5
1842,7842,Delivered,00:16:05,6
1843,7843,Not Delivered,00:00:00,7
1844,7844,Delivered,00:37:13,8
1845,7845,Delivered,00:39:19,9
1846,7846,Delivered,00:19:20,10
1847,7847,Not Delivered,00:00:00,11
1848,7848,Delivered,00:32:29,12
1849,7849,Delivered,00:20:20,13
1850,7850,Delivered,00:34:12,14
1851,7851,In Transit,00:13:13,15
1852,7852,Delivered,00:25:23,16
1853,7853,Delivered,00:27:52,17
1854,7854,Delivered,00:40:30,18
1855,7855,Delivered,00:47:06,19
1856,7856,Delivered,00:29:51,20
1857,7857,Delivered,00:41:28,21
1858,7858,Delivered,00:34:02,22
1859,7859,Not Delivered,00:00:00,23
1860,7860,Delivered,00:15:39,24
1861,7861,Not Delivered,00:00:00,25
1862,7862,Delivered,00:31:54,26
1863,7863,Delivered,00:23:44,27
1864,7864,Not Delivered,00:00:00,28
1865,7865,Delivered,00:20:18,29
1866,7866,Delivered,00:19:02,30
1867,7867,Delivered,00:36:11,31
1868,7868,Delivered,00:43:24,32
1869,7869,In Transit,00:13:44,33
1870,7870,Delivered,00:47:30,34
1871,7871,In Transit,00:11:38,1
1872,7872,In Transit,00:14:48,2
1873,7873,Delivered,00:44:00,3
1874,7874,Delivered,00:31:23,4
1875,7875,Delivered,00:22:15,5
1876,7876,Not Delivered,00:00:00,6
1877,7877,Delivered,00:46:33,7
1878,7878,Delivered,00:49:54,8
1879,7879,Delivered,00:36:25,9
1880,7880,Not Delivered,00:00:00,10
1881,7881,Delivered,00:24:56,11
1882,7882,Delivered,00:22:59,12
1883,7883,Delivered,00:35:35,13
1884,7884,Delivered,00:41:26,14
1885,7885,Delivered,00:17:20,15
1886,7886,Delivered,00:46:26,16
1887,7887,In Transit,00:24:34,17
1888,7888,Delivered,00:42:17,18
1889,7889,Delivered,00:33:55,19
1890,7890,Delivered,00:24:08,20
1891,7891,Delivered,00:45:45,21
1892,7892,Delivered,00:35:32,22
1893,7893,Delivered,00:35:47,23
1894,7894,Delivered,00:31:34,24
1895,7895,Delivered,00:35:46,25
1896,7896,Delivered,00:41:23,26
1897,7897,Delivered,00:34:50,27
1898,7898,Delivered,00:32:11,28
1899,7899,Delivered,00:46:08,29
1900,7900,Delivered,00:33:39,30
1901,7901,Delivered,00:21:05,31
1902,7902,Delivered,00:41:21,32
1903,7903,Delivered,00:15:08,33
1904,7904,Delivered,00:14:56,34
1905,7905,Delivered,00:16:02,1
1906,7906,Delivered,00:23:51,2
1907,7907,In Transit,00:19:23,3
1908,7908,Delivered,00:28:37,4
1909,7909,Delivered,00:28:04,5
1910,7910,Delivered,00:29:08,6
1911,7911,Delivered,00:21:51,7
1912,7912,Delivered,00:34:55,8
1913,7913,In Transit,00:20:04,9
1914,7914,Delivered,00:27:00,10
1915,7915,Delivered,00:34:21,11
1916,7916,Delivered,00:44:02,12
1917,7917,Delivered,00:47:13,13
1918,7918,In Transit,00:23:35,14
1919,7919,Delivered,00:25:43,15
1920,7920,Delivered,00:20:18,16
1921,7921,Delivered,00:33:18,17
1922,7922,Delivered,00:47:33,18
1923,7923,Not Delivered,00:00:00,19
1924,7924,Delivered,00:38:24,20
1925,7925,Delivered,00:45:09,21
1926,7926,Delivered,00:45:54,22
1927,7927,Delivered,00:28:27,23
1928,7928,In Transit,00:24:57,24
1929,7929,Not Delivered,00:00:00,25
1930,7930,Delivered,00:42:46,26
1931,7931,Delivered,00:32:41,27
1932,7932,Delivered,00:40:09,28
1933,7933,Delivered,00:14:08,29
1934,7934,Delivered,00:37:54,30
1935,7935,Delivered,00:46:47,31
1936,7936,Delivered,00:24:58,32
1937,7937,Delivered,00:37:18,33
1938,7938,Delivered,00:27:04,34
1939,7939,Not Delivered,00:00:00,1
1940,7940,Delivered,00:47:13,2
1941,7941,In Transit,00:15:45,3
1942,7942,Delivered,00:48:51,4
1943,7943,Delivered,00:20:47,5
1944,7944,Delivered,00:22:12,6
1945,7945,Delivered,00:18:08,7
1946,7946,Delivered,00:26:38,8
1947,7947,In Transit,00:14:56,9
1948,7948,Delivered,00:14:40,10
1949,7949,Delivered,00:33:39,11
1950,7950,Not Delivered,00:00:00,12
1951,7951,In Transit,00:12:03,13
1952,7952,Delivered,00:38:47,14
1953,7953,Delivered,00:14:56,15
1954,7954,Delivered,00:19:33,16
1955,7955,In Transit,00:17:26,17
1956,7956,Not Delivered,00:00:00,18
1957,7957,Delivered,00:30:31,19
1958,7958,Delivered,00:24:13,20
1959,7959,Delivered,00:49:29,21
1960,7960,In Transit,00:21:01,22
1961,7961,Delivered,00:48:10,23
1962,7962,Delivered,00:44:25,24
1963,7963,Delivered,00:47:45,25
1964,7964,Delivered,00:19:42,26
1965,7965,Delivered,00:43:11,27
1966,7966,Delivered,00:25:57,28
1967,7967,Delivered,00:36:30,29
1968,7968,Not Delivered,00:00:00,30
1969,7969,Delivered,00:43:20,31
1970,7970,In Transit,00:18:47,32
1971,7971,Delivered,00:37:35,33
1972,7972,Delivered,00:31:30,34
1973,7973,Delivered,00:22:24,1
1974,7974,Delivered,00:23:55,2
1975,7975,Delivered,00:50:02,3
1976,7976,Delivered,00:34:09,4
1977,7977,Not Delivered,00:00:00,5
1978,7978,Delivered,00:19:32,6
1979,7979,Delivered,00:43:24,7
1980,7980,Delivered,00:49:15,8
1981,7981,Delivered,00:20:25,9
1982,7982,Delivered,00:17:35,10
1983,7983,Delivered,00:25:45,11
1984,7984,Delivered,00:42:07,12
1985,7985,Delivered,00:44:11,13
1986,7986,In Transit,00:12:29,14
1987,7987,Delivered,00:27:12,15
1988,7988,Delivered,00:42:50,16
1989,7989,Delivered,00:27:59,17
1990,7990,Delivered,00:50:41,18
1991,7991,Delivered,00:25:53,19
1992,7992,In Transit,00:10:20,20
1993,7993,Delivered,00:25:11,21
1994,7994,Delivered,00:23:36,22
1995,7995,In Transit,00:16:47,23
1996,7996,Delivered,00:40:56,24
1997,7997,Not Delivered,00:00:00,25
1998,7998,In Transit,00:15:06,26
1999,7999,In Transit,00:23:51,27
2000,8000,Delivered,00:34:42,28
